types,LocationAbbr,LocationDesc,LocationID,Topic,TopicID,YearStart,YearEnd,StratificationCategoryID1,StratificationID1,Question,QuestionID,DataValueType,DataValueTypeID,DataValueUnit,LowConfidenceLimit,HighConfidenceLimit,DataValueAlt,HospitalNumber,Population,predict_value
Incidence,AK,Alaska,2,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,264,11,733406,348.62
Incidence,AK,Alaska,2,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,270,11,733406,348.62
Incidence,AK,Alaska,2,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,302,11,733406,348.62
Incidence,AK,Alaska,2,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,346,11,733406,348.62
Incidence,AK,Alaska,2,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,342,11,733406,348.62
Incidence,AK,Alaska,2,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,325,11,733406,348.62
Incidence,AK,Alaska,2,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,333,11,733406,348.62
Incidence,AK,Alaska,2,Older Adults,OLD,2021,2021,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,348.62,11,733406,348.62
Incidence,AK,Alaska,2,Older Adults,OLD,2010,2010,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.8,11,733406,51.28
Incidence,AK,Alaska,2,Older Adults,OLD,2011,2011,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.6,11,733406,51.28
Incidence,AK,Alaska,2,Older Adults,OLD,2012,2012,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.5,11,733406,51.28
Incidence,AK,Alaska,2,Older Adults,OLD,2013,2013,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,50.7,11,733406,51.28
Incidence,AK,Alaska,2,Older Adults,OLD,2014,2014,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,50.3,11,733406,51.28
Incidence,AK,Alaska,2,Older Adults,OLD,2015,2015,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,49.7,11,733406,51.28
Incidence,AK,Alaska,2,Older Adults,OLD,2016,2016,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.3,11,733406,51.28
Incidence,AK,Alaska,2,Older Adults,OLD,2017,2017,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.1,11,733406,51.28
Incidence,AK,Alaska,2,Older Adults,OLD,2018,2018,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,52.4,11,733406,51.28
Incidence,AK,Alaska,2,Older Adults,OLD,2019,2019,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.28,11,733406,51.28
Incidence,AK,Alaska,2,Tobacco,TOB,2011,2011,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,4.9,7.1,5.9,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2012,2012,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.2,7.1,6.1,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2013,2013,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.8,7.8,6.7,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2014,2014,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,4.4,6.3,5.3,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2015,2015,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.2,7.9,6.4,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2016,2016,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,4.7,8.2,6.3,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2017,2017,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.3,8.6,6.7,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2018,2018,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,4.7,7.3,5.8,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2019,2019,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.6,8.8,7,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2020,2020,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,6,8.7,7.2,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2021,2021,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5,7,5.9,11,733406,6.58
Incidence,AK,Alaska,2,Tobacco,TOB,2022,2022,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,,,6.58,11,733406,6.58
Incidence,AL,Alabama,1,Alcohol,ALC,2011,2011,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.4,6,5.1,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2012,2012,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.5,6,5.2,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2013,2013,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,3.6,5,4.3,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2014,2014,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,3.9,5.2,4.5,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2015,2015,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.2,5.6,4.8,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2016,2016,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.7,6.2,5.4,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2017,2017,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,3.8,5.5,4.6,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2018,2018,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.7,6.4,5.4,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2019,2019,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,5,6.5,5.7,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2020,2020,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.5,6.2,5.3,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2021,2021,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.2,6,5,90,5108468,5.36
Incidence,AL,Alabama,1,Alcohol,ALC,2022,2022,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,,,5.36,90,5108468,5.36
Incidence,AL,Alabama,1,Arthritis,ART,2011,2011,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,28.9,31.5,30.2,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2012,2012,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,32.6,35.3,33.9,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2013,2013,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,30.7,33.7,32.2,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2014,2014,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,32.7,35.3,34,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2015,2015,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,31.9,34.6,33.3,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2016,2016,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,32.2,34.9,33.5,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2017,2017,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,31.9,34.8,33.3,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2018,2018,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,33.3,36.2,34.7,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2019,2019,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,32.5,35.3,33.9,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2020,2020,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,31.7,34.9,33.3,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2021,2021,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,31.1,34.6,32.8,90,5108468,33.53
Incidence,AL,Alabama,1,Arthritis,ART,2022,2022,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,,,33.53,90,5108468,33.53
Incidence,AL,Alabama,1,Asthma,AST,2011,2011,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,7.1,8.9,8,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2012,2012,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,7.8,9.5,8.6,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2013,2013,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,7.6,9.5,8.5,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2014,2014,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,8.7,10.5,9.5,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2015,2015,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9,10.9,9.9,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2016,2016,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,8.8,10.7,9.7,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2017,2017,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.9,12,10.9,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2018,2018,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.5,11.5,10.5,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2019,2019,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,8.6,10.5,9.5,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2020,2020,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,8,10,9,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2021,2021,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,8.9,11.3,10.1,90,5108468,10.15
Incidence,AL,Alabama,1,Asthma,AST,2022,2022,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,,,10.15,90,5108468,10.15
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2011,2011,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.3,3.2,2.7,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2012,2012,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2,2.8,2.4,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2013,2013,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.4,3.4,2.9,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2014,2014,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.6,3.5,3,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2015,2015,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.3,3.2,2.8,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2016,2016,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,3.2,4.3,3.7,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2017,2017,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,3.5,4.7,4.1,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2018,2018,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,3.4,4.6,4,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2019,2019,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,3,4.1,3.5,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2020,2020,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,3.4,4.7,4,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2021,2021,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,3.3,4.9,4,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Kidney Disease,CKD,2022,2022,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,,,4.24,90,5108468,4.24
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2011,2011,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,8.8,10.5,9.6,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2012,2012,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,9,10.7,9.9,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2013,2013,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,9.3,11.4,10.3,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2014,2014,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,9.4,11,10.2,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2015,2015,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,9.7,11.5,10.5,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2016,2016,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,8.7,10.4,9.5,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2017,2017,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,9.9,11.8,10.8,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2018,2018,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,9.4,11.2,10.3,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2019,2019,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,9.1,10.9,9.9,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2020,2020,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,8.9,11,9.9,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2021,2021,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,8.3,10.6,9.4,90,5108468,9.85
Incidence,AL,Alabama,1,Chronic Obstructive Pulmonary Disease,COPD,2022,2022,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,,,9.85,90,5108468,9.85
Incidence,AL,Alabama,1,Diabetes,DIA,2011,2011,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,10.9,12.7,11.8,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2012,2012,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,11.4,13.1,12.2,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2013,2013,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,12.8,14.9,13.8,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2014,2014,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,12.1,13.8,12.9,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2015,2015,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,12.6,14.4,13.5,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2016,2016,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,13.6,15.7,14.6,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2017,2017,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,13.2,15.2,14.2,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2018,2018,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,13.5,15.5,14.5,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2019,2019,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,13,14.9,14,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2020,2020,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,13.7,16.1,14.8,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2021,2021,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,13.8,16.4,15.1,90,5108468,15.1
Incidence,AL,Alabama,1,Diabetes,DIA,2022,2022,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,,,15.1,90,5108468,15.1
Incidence,AL,Alabama,1,Disability,DIS,2010,2010,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,43.1,45.1,44.1,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2011,2011,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,41.6,43.4,42.5,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2012,2012,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,41.8,43.6,42.7,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2013,2013,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,40.5,42.3,41.4,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2014,2014,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,41,42.6,41.8,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2015,2015,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,40.6,42.2,41.4,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2016,2016,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,39.8,41.6,40.7,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2017,2017,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,40.2,42,41.1,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2018,2018,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,38.1,39.9,39,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2019,2019,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,37.5,39.1,38.3,90,5108468,39.06
Incidence,AL,Alabama,1,Disability,DIS,2020,2020,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,,,39.06,90,5108468,39.06
Incidence,AL,Alabama,1,Mental Health,MTH,2011,2011,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,16.7,22.5,19.5,90,5108468,24.9
Incidence,AL,Alabama,1,Mental Health,MTH,2012,2012,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,20.5,26.7,23.5,90,5108468,24.9
Incidence,AL,Alabama,1,Mental Health,MTH,2013,2013,OVERALL,OVR,at least 14 recent mentally unhealthy days among women aged 18-44 years,MTH2_0,Crude Prevalence,CRDPREV,%,15.4,21.2,18.1,90,5108468,24.9
